70.88,44.9,2021-05-20 12:19:05.106633
70.88,44.9,2021-05-20 12:19:06.109415
70.88,44.9,2021-05-20 12:19:07.465165
70.88,44.9,2021-05-20 12:19:08.467880
70.88,44.9,2021-05-20 12:19:10.324876
70.88,44.9,2021-05-20 12:19:11.327480
70.88,44.9,2021-05-20 12:19:12.683115
70.88,44.9,2021-05-20 12:19:13.685787
70.88,44.9,2021-05-20 12:19:15.041960
70.88,44.9,2021-05-20 12:19:16.044610
70.88,44.9,2021-05-20 12:19:17.900903
70.88,44.9,2021-05-20 12:19:18.903446
70.88,44.9,2021-05-20 12:19:20.759582
70.88,44.9,2021-05-20 12:19:21.762275
70.88,44.9,2021-05-20 12:19:23.618623
70.88,44.9,2021-05-20 12:19:24.621437
70.88,44.9,2021-05-20 12:19:25.977421
70.88,44.9,2021-05-20 12:19:26.980121
70.88,44.9,2021-05-20 12:19:28.836461
70.88,44.9,2021-05-20 12:19:29.839109
70.88,45.0,2021-05-20 12:19:31.194522
70.88,45.0,2021-05-20 12:19:32.197286
70.88,44.9,2021-05-20 12:19:33.553247
70.88,44.9,2021-05-20 12:19:34.555905
70.88,44.9,2021-05-20 12:19:36.412391
70.88,44.9,2021-05-20 12:19:37.415130
70.88,44.9,2021-05-20 12:19:39.271245
70.88,44.9,2021-05-20 12:19:40.273793
70.88,44.9,2021-05-20 12:19:42.129717
70.88,44.9,2021-05-20 12:19:43.132378
70.88,44.8,2021-05-20 12:19:44.488100
70.88,44.8,2021-05-20 12:19:45.491004
71.06,45.0,2021-05-20 12:19:46.846560
71.06,45.0,2021-05-20 12:19:47.849235
70.88,44.8,2021-05-20 12:19:49.205082
70.88,44.8,2021-05-20 12:19:50.207734
71.06,44.9,2021-05-20 12:19:51.563216
71.06,44.9,2021-05-20 12:19:52.566001
71.06,44.9,2021-05-20 12:19:54.422429
71.06,44.9,2021-05-20 12:19:55.425046
71.06,44.9,2021-05-20 12:19:57.281419
71.06,44.9,2021-05-20 12:19:58.284238
71.06,44.9,2021-05-20 12:20:00.140657
71.06,44.9,2021-05-20 12:20:01.143345
71.06,44.9,2021-05-20 12:20:02.499699
71.06,44.9,2021-05-20 12:20:03.502199
70.88,44.9,2021-05-20 12:20:04.858249
70.88,44.9,2021-05-20 12:20:05.861009
71.06,44.9,2021-05-20 12:20:07.216752
71.06,44.9,2021-05-20 12:20:08.219318
71.06,44.9,2021-05-20 12:20:10.074997
71.06,44.9,2021-05-20 12:20:11.077861
71.06,44.9,2021-05-20 12:20:12.433522
71.06,44.9,2021-05-20 12:20:13.436183
71.06,44.9,2021-05-20 12:20:15.292326
71.06,44.9,2021-05-20 12:20:16.294916
71.06,44.9,2021-05-20 12:20:18.151029
71.06,44.9,2021-05-20 12:20:19.153714
71.06,44.9,2021-05-20 12:20:21.009939
71.06,44.9,2021-05-20 12:20:22.012294
71.06,44.9,2021-05-20 12:20:23.367907
71.06,44.9,2021-05-20 12:20:24.370587
71.06,45.0,2021-05-20 12:20:25.726105
71.06,45.0,2021-05-20 12:20:26.728640
71.06,44.8,2021-05-20 12:20:28.084492
71.06,44.8,2021-05-20 12:20:29.087123
71.06,44.8,2021-05-20 12:20:30.442793
71.06,44.8,2021-05-20 12:20:31.445464
71.06,44.8,2021-05-20 12:20:33.301585
71.06,44.8,2021-05-20 12:20:34.304216
71.06,44.8,2021-05-20 12:20:36.160257
71.06,44.8,2021-05-20 12:20:37.162958
71.06,44.8,2021-05-20 12:20:39.019068
71.06,44.8,2021-05-20 12:20:40.021741
71.06,44.8,2021-05-20 12:20:41.377352
71.06,44.8,2021-05-20 12:20:42.380007
71.06,44.8,2021-05-20 12:20:43.735747
71.06,44.8,2021-05-20 12:20:44.738402
71.06,44.8,2021-05-20 12:20:46.594481
71.06,44.8,2021-05-20 12:20:47.597057
71.06,44.7,2021-05-20 12:20:48.952684
71.06,44.7,2021-05-20 12:20:49.955324
71.06,44.7,2021-05-20 12:20:51.811548
71.06,44.7,2021-05-20 12:20:52.814248
71.06,44.7,2021-05-20 12:20:54.670575
71.06,44.7,2021-05-20 12:20:55.673256
71.06,44.7,2021-05-20 12:20:57.529541
71.06,44.7,2021-05-20 12:20:58.532438
71.06,44.7,2021-05-20 12:21:00.388608
71.06,44.7,2021-05-20 12:21:01.391421
71.06,44.7,2021-05-20 12:21:03.247688
71.06,44.7,2021-05-20 12:21:04.250416
71.06,44.7,2021-05-20 12:21:06.107335
71.06,44.7,2021-05-20 12:21:07.110401
71.06,44.7,2021-05-20 12:21:08.966833
71.06,44.7,2021-05-20 12:21:09.969704
71.06,44.7,2021-05-20 12:21:11.826223
71.06,44.7,2021-05-20 12:21:12.829405
71.06,44.7,2021-05-20 12:21:14.685772
71.06,44.7,2021-05-20 12:21:15.688452
71.06,44.7,2021-05-20 12:21:17.044337
71.06,44.7,2021-05-20 12:21:18.047129
71.06,44.7,2021-05-20 12:21:19.903245
71.06,44.7,2021-05-20 12:21:20.905748
71.06,44.7,2021-05-20 12:21:22.761663
71.06,44.7,2021-05-20 12:21:23.764315
71.06,44.7,2021-05-20 12:21:25.620488
71.06,44.7,2021-05-20 12:21:26.623372
71.06,44.7,2021-05-20 12:21:28.479426
71.06,44.7,2021-05-20 12:21:29.482255
71.06,44.7,2021-05-20 12:21:30.838271
71.06,44.7,2021-05-20 12:21:31.841138
71.06,44.7,2021-05-20 12:21:33.196597
71.06,44.7,2021-05-20 12:21:34.199172
71.06,44.7,2021-05-20 12:21:36.055502
71.06,44.7,2021-05-20 12:21:37.058240
71.06,44.7,2021-05-20 12:21:38.413911
71.06,44.7,2021-05-20 12:21:39.416666
71.06,44.7,2021-05-20 12:21:41.272905
71.06,44.7,2021-05-20 12:21:42.275432
71.06,44.7,2021-05-20 12:21:44.131566
71.06,44.7,2021-05-20 12:21:45.134169
71.06,44.7,2021-05-20 12:21:46.990339
71.06,44.7,2021-05-20 12:21:47.993192
71.06,44.7,2021-05-20 12:21:49.849493
71.06,44.7,2021-05-20 12:21:50.852198
71.24000000000001,44.7,2021-05-20 12:21:52.207799
71.24000000000001,44.7,2021-05-20 12:21:53.210626
71.24000000000001,44.7,2021-05-20 12:21:54.566120
71.24000000000001,44.7,2021-05-20 12:21:55.568732
71.06,44.7,2021-05-20 12:21:56.924597
71.06,44.7,2021-05-20 12:21:57.927278
71.06,44.7,2021-05-20 12:21:59.282959
71.06,44.7,2021-05-20 12:22:00.285618
71.06,44.7,2021-05-20 12:22:02.141713
71.06,44.7,2021-05-20 12:22:03.144279
71.06,44.7,2021-05-20 12:22:05.000397
71.06,44.7,2021-05-20 12:22:06.003170
71.06,44.7,2021-05-20 12:22:07.859627
71.06,44.7,2021-05-20 12:22:08.862267
71.24000000000001,44.8,2021-05-20 12:22:10.217840
71.24000000000001,44.8,2021-05-20 12:22:11.220804
71.24000000000001,44.7,2021-05-20 12:22:12.576320
71.24000000000001,44.7,2021-05-20 12:22:13.579020
71.24000000000001,44.7,2021-05-20 12:22:14.935214
71.24000000000001,44.7,2021-05-20 12:22:15.937915
71.24000000000001,44.7,2021-05-20 12:22:17.293452
71.24000000000001,44.7,2021-05-20 12:22:18.296133
71.24000000000001,44.7,2021-05-20 12:22:20.152419
71.24000000000001,44.7,2021-05-20 12:22:21.155150
71.24000000000001,44.7,2021-05-20 12:22:23.011381
71.24000000000001,44.7,2021-05-20 12:22:24.014085
71.24000000000001,44.7,2021-05-20 12:22:25.870164
71.24000000000001,44.7,2021-05-20 12:22:26.872972
71.24000000000001,44.7,2021-05-20 12:22:28.729047
71.24000000000001,44.7,2021-05-20 12:22:29.731669
71.24000000000001,44.7,2021-05-20 12:22:31.588106
71.24000000000001,44.7,2021-05-20 12:22:32.590776
71.24000000000001,44.7,2021-05-20 12:22:33.946385
71.24000000000001,44.7,2021-05-20 12:22:34.949075
71.24000000000001,44.7,2021-05-20 12:22:36.805833
71.24000000000001,44.7,2021-05-20 12:22:37.815840
71.24000000000001,44.7,2021-05-20 12:22:39.672498
71.24000000000001,44.7,2021-05-20 12:22:40.675213
71.24000000000001,44.7,2021-05-20 12:22:42.531704
71.24000000000001,44.7,2021-05-20 12:22:43.534508
71.24000000000001,44.7,2021-05-20 12:22:45.390790
71.24000000000001,44.7,2021-05-20 12:22:46.393452
71.24000000000001,44.7,2021-05-20 12:22:48.249638
71.24000000000001,44.7,2021-05-20 12:22:49.252326
71.24000000000001,44.7,2021-05-20 12:22:50.608053
71.24000000000001,44.7,2021-05-20 12:22:51.611056
71.24000000000001,44.7,2021-05-20 12:22:52.966672
71.24000000000001,44.7,2021-05-20 12:22:53.969484
71.24000000000001,44.6,2021-05-20 12:22:55.325215
71.24000000000001,44.6,2021-05-20 12:22:56.328151
71.24000000000001,44.7,2021-05-20 12:22:57.683875
71.24000000000001,44.7,2021-05-20 12:22:58.686679
71.24000000000001,44.7,2021-05-20 12:23:00.543009
71.24000000000001,44.7,2021-05-20 12:23:01.545726
71.24000000000001,44.6,2021-05-20 12:23:02.901453
71.24000000000001,44.6,2021-05-20 12:23:03.904181
71.24000000000001,44.6,2021-05-20 12:23:05.760285
71.24000000000001,44.6,2021-05-20 12:23:06.763095
71.24000000000001,44.6,2021-05-20 12:23:08.619084
71.24000000000001,44.6,2021-05-20 12:23:09.621697
71.24000000000001,44.7,2021-05-20 12:23:10.977371
71.24000000000001,44.7,2021-05-20 12:23:11.980147
71.24000000000001,44.7,2021-05-20 12:23:13.335938
71.24000000000001,44.7,2021-05-20 12:23:14.338705
71.24000000000001,44.7,2021-05-20 12:23:16.195111
71.24000000000001,44.7,2021-05-20 12:23:17.198107
71.24000000000001,44.8,2021-05-20 12:23:18.554115
71.24000000000001,44.8,2021-05-20 12:23:19.556783
71.24000000000001,44.9,2021-05-20 12:23:20.912686
71.24000000000001,44.9,2021-05-20 12:23:21.915399
71.24000000000001,44.9,2021-05-20 12:23:23.771913
71.24000000000001,44.9,2021-05-20 12:23:24.774729
71.24000000000001,44.9,2021-05-20 12:23:26.631117
71.24000000000001,44.9,2021-05-20 12:23:27.633891
71.24000000000001,44.9,2021-05-20 12:23:29.490637
71.24000000000001,44.9,2021-05-20 12:23:30.493504
71.24000000000001,44.9,2021-05-20 12:23:32.350150
71.24000000000001,44.9,2021-05-20 12:23:33.353079
71.24000000000001,44.9,2021-05-20 12:23:35.209346
71.24000000000001,44.9,2021-05-20 12:23:36.212267
71.24000000000001,44.9,2021-05-20 12:23:38.068434
71.24000000000001,44.9,2021-05-20 12:23:39.071384
71.24000000000001,44.9,2021-05-20 12:23:40.927573
71.24000000000001,44.9,2021-05-20 12:23:41.930438
71.24000000000001,44.8,2021-05-20 12:23:43.286577
71.24000000000001,44.8,2021-05-20 12:23:44.289199
71.24000000000001,44.8,2021-05-20 12:23:46.145223
71.24000000000001,44.8,2021-05-20 12:23:47.147902
71.24000000000001,44.8,2021-05-20 12:23:48.503834
71.24000000000001,44.8,2021-05-20 12:23:49.506517
71.24000000000001,44.8,2021-05-20 12:23:51.362673
71.24000000000001,44.8,2021-05-20 12:23:52.365420
71.24000000000001,44.8,2021-05-20 12:23:54.221648
71.24000000000001,44.8,2021-05-20 12:23:55.224418
71.24000000000001,44.8,2021-05-20 12:23:57.080948
71.24000000000001,44.8,2021-05-20 12:23:58.083622
71.24000000000001,44.8,2021-05-20 12:23:59.940700
71.24000000000001,44.8,2021-05-20 12:24:00.943482
71.24000000000001,44.8,2021-05-20 12:24:02.799712
71.24000000000001,44.8,2021-05-20 12:24:03.802259
71.24000000000001,44.8,2021-05-20 12:24:05.658650
71.24000000000001,44.8,2021-05-20 12:24:06.661424
71.24000000000001,44.8,2021-05-20 12:24:08.517741
71.24000000000001,44.8,2021-05-20 12:24:09.520675
71.24000000000001,44.8,2021-05-20 12:24:11.377099
71.24000000000001,44.8,2021-05-20 12:24:12.380031
71.24000000000001,44.8,2021-05-20 12:24:14.235883
71.24000000000001,44.8,2021-05-20 12:24:15.238512
71.24000000000001,44.8,2021-05-20 12:24:16.595070
71.24000000000001,44.8,2021-05-20 12:24:17.597802
71.24000000000001,44.8,2021-05-20 12:24:19.454233
71.24000000000001,44.8,2021-05-20 12:24:20.457029
71.24000000000001,44.7,2021-05-20 12:24:21.812957
71.24000000000001,44.7,2021-05-20 12:24:22.815691
71.24000000000001,44.7,2021-05-20 12:24:24.671853
71.24000000000001,44.7,2021-05-20 12:24:25.674495
71.24000000000001,44.7,2021-05-20 12:24:27.531222
71.24000000000001,44.7,2021-05-20 12:24:28.533981
71.24000000000001,44.7,2021-05-20 12:24:30.390462
71.24000000000001,44.7,2021-05-20 12:24:31.393114
71.24000000000001,44.7,2021-05-20 12:24:33.249102
71.24000000000001,44.7,2021-05-20 12:24:34.251904
71.24000000000001,44.7,2021-05-20 12:24:36.108476
71.24000000000001,44.7,2021-05-20 12:24:37.111731
71.24000000000001,44.7,2021-05-20 12:24:38.968339
71.24000000000001,44.7,2021-05-20 12:24:39.971494
71.24000000000001,44.7,2021-05-20 12:24:41.828307
71.24000000000001,44.7,2021-05-20 12:24:42.831197
71.24000000000001,44.7,2021-05-20 12:24:44.687457
71.24000000000001,44.7,2021-05-20 12:24:45.690347
71.24000000000001,44.7,2021-05-20 12:24:47.546622
71.24000000000001,44.7,2021-05-20 12:24:48.549304
71.24000000000001,44.7,2021-05-20 12:24:49.904993
71.24000000000001,44.7,2021-05-20 12:24:50.907539
71.24000000000001,44.7,2021-05-20 12:24:52.263181
71.24000000000001,44.7,2021-05-20 12:24:53.265860
71.24000000000001,44.7,2021-05-20 12:24:55.121823
71.24000000000001,44.7,2021-05-20 12:24:56.124384
71.24000000000001,44.7,2021-05-20 12:24:57.980686
71.24000000000001,44.7,2021-05-20 12:24:58.983383
71.24000000000001,44.7,2021-05-20 12:25:00.839348
71.24000000000001,44.7,2021-05-20 12:25:01.842031
71.42,44.8,2021-05-20 12:25:03.197602
71.42,44.8,2021-05-20 12:25:04.200273
71.24000000000001,44.7,2021-05-20 12:25:05.556333
71.24000000000001,44.7,2021-05-20 12:25:06.559060
71.42,44.8,2021-05-20 12:25:07.914608
71.42,44.8,2021-05-20 12:25:08.917360
71.24000000000001,44.7,2021-05-20 12:25:10.273183
71.24000000000001,44.7,2021-05-20 12:25:11.275889
71.24000000000001,44.7,2021-05-20 12:25:13.131663
71.24000000000001,44.7,2021-05-20 12:25:14.134296
71.24000000000001,44.7,2021-05-20 12:25:15.990408
71.24000000000001,44.7,2021-05-20 12:25:16.993108
71.24000000000001,44.7,2021-05-20 12:25:18.849322
71.24000000000001,44.7,2021-05-20 12:25:19.852342
71.24000000000001,44.7,2021-05-20 12:25:21.708889
71.24000000000001,44.7,2021-05-20 12:25:22.711546
71.42,44.8,2021-05-20 12:25:24.067256
71.42,44.8,2021-05-20 12:25:25.070032
71.42,44.7,2021-05-20 12:25:26.426083
71.42,44.7,2021-05-20 12:25:27.428899
71.42,44.7,2021-05-20 12:25:29.285452
71.42,44.7,2021-05-20 12:25:30.288082
71.42,44.8,2021-05-20 12:25:31.643753
71.42,44.8,2021-05-20 12:25:32.646303
71.42,44.8,2021-05-20 12:25:34.502472
71.42,44.8,2021-05-20 12:25:35.505117
71.42,44.8,2021-05-20 12:25:37.361889
71.42,44.8,2021-05-20 12:25:38.364600
71.42,44.8,2021-05-20 12:25:40.221244
71.42,44.8,2021-05-20 12:25:41.224307
71.42,44.8,2021-05-20 12:25:43.080480
71.42,44.8,2021-05-20 12:25:44.083383
71.42,44.8,2021-05-20 12:25:45.939554
71.42,44.8,2021-05-20 12:25:46.942443
71.42,44.8,2021-05-20 12:25:48.298474
71.42,44.8,2021-05-20 12:25:49.306182
71.42,44.8,2021-05-20 12:25:51.162614
71.42,44.8,2021-05-20 12:25:52.165366
71.42,44.8,2021-05-20 12:25:54.022144
71.42,44.8,2021-05-20 12:25:55.024935
71.42,44.8,2021-05-20 12:25:56.881273
71.42,44.8,2021-05-20 12:25:57.884255
71.42,44.8,2021-05-20 12:25:59.740454
71.42,44.8,2021-05-20 12:26:00.743572
71.42,44.8,2021-05-20 12:26:02.600072
71.42,44.8,2021-05-20 12:26:03.602743
71.42,44.8,2021-05-20 12:26:05.459089
71.42,44.8,2021-05-20 12:26:06.461706
71.42,44.7,2021-05-20 12:26:07.817395
71.42,44.7,2021-05-20 12:26:08.820030
71.42,44.7,2021-05-20 12:26:10.676025
71.42,44.7,2021-05-20 12:26:11.678695
71.42,44.7,2021-05-20 12:26:13.534929
71.42,44.7,2021-05-20 12:26:14.537747
71.42,44.7,2021-05-20 12:26:16.396387
71.42,44.7,2021-05-20 12:26:17.399271
71.42,44.7,2021-05-20 12:26:19.255289
71.42,44.7,2021-05-20 12:26:20.258010
71.42,44.7,2021-05-20 12:26:22.114342
71.42,44.7,2021-05-20 12:26:23.117080
71.42,44.7,2021-05-20 12:26:24.973295
71.42,44.7,2021-05-20 12:26:25.978361
71.42,44.7,2021-05-20 12:26:27.834663
71.42,44.7,2021-05-20 12:26:28.837506
71.42,44.7,2021-05-20 12:26:30.693935
71.42,44.7,2021-05-20 12:26:31.696877
71.42,44.7,2021-05-20 12:26:33.554229
71.42,44.7,2021-05-20 12:26:34.557131
71.42,44.7,2021-05-20 12:26:36.413903
71.42,44.7,2021-05-20 12:26:37.416558
71.42,44.7,2021-05-20 12:26:39.272787
71.42,44.7,2021-05-20 12:26:40.275322
71.42,44.7,2021-05-20 12:26:42.131539
71.42,44.7,2021-05-20 12:26:43.134516
71.42,44.7,2021-05-20 12:26:44.990794
71.42,44.7,2021-05-20 12:26:45.993406
71.42,44.7,2021-05-20 12:26:47.849437
71.42,44.7,2021-05-20 12:26:48.852222
71.42,44.7,2021-05-20 12:26:50.207946
71.42,44.7,2021-05-20 12:26:51.210773
71.42,44.7,2021-05-20 12:26:52.566360
71.42,44.7,2021-05-20 12:26:53.569067
71.42,44.7,2021-05-20 12:26:54.924979
71.42,44.7,2021-05-20 12:26:55.928004
71.42,44.7,2021-05-20 12:26:57.283552
71.42,44.7,2021-05-20 12:26:58.286148
71.42,44.7,2021-05-20 12:27:00.142718
71.42,44.7,2021-05-20 12:27:01.145374
71.42,44.7,2021-05-20 12:27:02.501104
71.42,44.7,2021-05-20 12:27:03.503778
71.42,44.7,2021-05-20 12:27:05.360229
71.42,44.7,2021-05-20 12:27:06.363045
71.42,44.7,2021-05-20 12:27:08.219276
71.42,44.7,2021-05-20 12:27:09.221604
71.42,44.7,2021-05-20 12:27:10.577288
71.42,44.7,2021-05-20 12:27:11.580064
71.42,44.8,2021-05-20 12:27:12.936054
71.42,44.8,2021-05-20 12:27:13.938802
71.42,44.8,2021-05-20 12:27:15.295286
71.42,44.8,2021-05-20 12:27:16.297995
71.42,44.7,2021-05-20 12:27:17.653697
71.42,44.7,2021-05-20 12:27:18.656479
71.42,44.7,2021-05-20 12:27:20.512655
71.42,44.7,2021-05-20 12:27:21.515277
71.42,44.7,2021-05-20 12:27:22.871006
71.42,44.7,2021-05-20 12:27:23.873641
71.42,44.7,2021-05-20 12:27:25.729765
71.42,44.7,2021-05-20 12:27:26.732600
71.42,44.7,2021-05-20 12:27:28.589369
71.42,44.7,2021-05-20 12:27:29.592180
71.42,44.7,2021-05-20 12:27:31.448422
71.42,44.7,2021-05-20 12:27:32.451534
71.42,44.7,2021-05-20 12:27:34.307962
71.42,44.7,2021-05-20 12:27:35.310632
71.42,44.7,2021-05-20 12:27:37.167058
71.42,44.7,2021-05-20 12:27:38.169873
71.42,44.7,2021-05-20 12:27:40.025984
71.42,44.7,2021-05-20 12:27:41.028639
71.6,44.7,2021-05-20 12:27:42.384484
71.6,44.7,2021-05-20 12:27:43.387319
71.6,44.7,2021-05-20 12:27:45.243689
71.6,44.7,2021-05-20 12:27:46.246512
71.6,44.7,2021-05-20 12:27:48.102789
71.6,44.7,2021-05-20 12:27:49.105566
71.6,44.7,2021-05-20 12:27:50.961600
71.6,44.7,2021-05-20 12:27:51.964254
71.6,44.7,2021-05-20 12:27:53.820359
71.6,44.7,2021-05-20 12:27:54.823130
71.6,44.7,2021-05-20 12:27:56.679171
71.6,44.7,2021-05-20 12:27:57.681638
71.6,44.7,2021-05-20 12:27:59.538036
71.6,44.7,2021-05-20 12:28:00.540988
71.42,44.6,2021-05-20 12:28:01.896844
71.42,44.6,2021-05-20 12:28:02.899573
71.6,44.7,2021-05-20 12:28:04.255233
71.6,44.7,2021-05-20 12:28:05.257899
71.42,44.6,2021-05-20 12:28:06.613664
71.42,44.6,2021-05-20 12:28:07.616293
71.42,44.6,2021-05-20 12:28:09.472866
71.42,44.6,2021-05-20 12:28:10.475417
71.42,44.6,2021-05-20 12:28:12.331761
71.42,44.6,2021-05-20 12:28:13.334446
71.42,44.6,2021-05-20 12:28:15.190601
71.42,44.6,2021-05-20 12:28:16.193326
71.42,44.6,2021-05-20 12:28:18.049330
71.42,44.6,2021-05-20 12:28:19.051658
71.42,44.6,2021-05-20 12:28:20.407294
71.42,44.6,2021-05-20 12:28:21.409941
71.42,44.6,2021-05-20 12:28:23.266119
71.42,44.6,2021-05-20 12:28:24.268874
71.42,44.6,2021-05-20 12:28:26.125675
71.42,44.6,2021-05-20 12:28:27.128484
71.42,44.6,2021-05-20 12:28:28.984960
71.42,44.6,2021-05-20 12:28:29.987538
71.42,44.6,2021-05-20 12:28:31.844445
71.42,44.6,2021-05-20 12:28:32.847205
71.42,44.6,2021-05-20 12:28:34.703284
71.42,44.6,2021-05-20 12:28:35.705836
71.42,44.6,2021-05-20 12:28:37.561886
71.42,44.6,2021-05-20 12:28:38.567794
71.6,44.7,2021-05-20 12:28:39.923435
71.6,44.7,2021-05-20 12:28:40.926125
71.6,44.7,2021-05-20 12:28:42.782390
71.6,44.7,2021-05-20 12:28:43.785044
71.6,44.7,2021-05-20 12:28:45.641213
71.6,44.7,2021-05-20 12:28:46.643916
71.6,44.7,2021-05-20 12:28:48.499920
